,The Standard Deviation of the user input data is:,88.87551230238373, ,  ,   
,,,,,
,SVM conf,LR conf,RF conf,DT conf,XGB conf
,-0.2354092083131871,-3.895702287824077,-7.398083296900156,1,0.9458472716425945
,,,,,
,SVM Predictions,LR Predictions,RF Predictions,DT Predictions,XGB Predictions
1.0,17.59610527222417,69.61275187860723,123.083747354178,13.26805054151625,12.91005039215088
2.0,25.19171992990509,44.99705581776794,4.929962546816479,4,5.890200138092041
3.0,5.340992794406773,68.78193446624286,79.55166589095367,4.609489051094891,9.134734153747559
